timestamp,cpu_percent,n_python_procs,job_tags,load_avg_1m
2026-09-12T12:50:45,38.3,25,B4;other;worker,10.08
2026-09-12T12:51:06,38.1,25,B4;other;worker,10.09
2026-09-12T12:51:27,37.4,25,B4;other;worker,9.34
2026-09-12T12:51:48,42.8,25,B4;other;worker,13.01
2026-09-12T12:52:08,37.0,25,B4;other;worker,11.32
2026-09-12T12:52:29,37.0,25,B4;other;worker,10.24
2026-09-12T12:52:49,37.5,25,B4;other;worker,8.35
2026-09-12T12:53:10,38.2,14,B4;other;worker,7.83
2026-09-12T12:53:30,43.7,25,B4;other;worker,7.82
2026-09-12T12:53:51,24.6,25,B4;other;worker,13.18
2026-09-12T12:54:11,35.3,25,B4;other;worker,11.4
2026-09-12T12:54:32,6.0,25,B5;other;worker,8.23
2026-09-12T12:54:52,5.1,25,B5;other;worker,5.9
2026-09-12T12:55:12,5.3,25,B5;other;worker,4.22
2026-09-12T12:55:33,5.8,25,B5;other;worker,3.03
2026-09-12T12:55:53,5.3,25,B5;other;worker,2.17
2026-09-12T12:56:14,5.3,25,B5;other;worker,1.55
2026-09-12T12:56:34,10.7,25,B5;other;worker,1.11
2026-09-12T12:56:54,5.6,25,B5;other;worker,0.8
2026-09-12T12:57:15,5.9,25,B5;other;worker,0.57
2026-09-12T12:57:35,5.3,25,B5;other;worker,0.41
2026-09-12T12:57:56,5.3,25,B5;other;worker,0.29
2026-09-12T12:58:16,6.3,25,B5;other;worker,0.21
2026-09-12T12:58:36,5.2,25,B5;other;worker,0.29
2026-09-12T12:58:57,5.4,25,B5;other;worker,0.2
2026-09-12T12:59:17,10.6,25,B5;other;worker,0.15
2026-09-12T12:59:38,5.8,18,B5;other;worker,0.11
2026-09-12T12:59:58,5.2,11,B5;other;worker,0.08
2026-09-12T13:00:18,6.1,11,B5;other;worker,0.05
2026-09-12T13:00:39,6.0,25,B5;other;worker,0.04
2026-09-12T13:00:59,5.7,25,B5;other;worker,0.03
2026-09-12T13:01:20,6.1,25,B5;other;worker,0.02
2026-09-12T13:01:40,5.7,25,B5;other;worker,0.01
2026-09-12T13:02:00,5.4,25,B5;other;worker,0.01
2026-09-12T13:02:21,5.3,25,B5;other;worker,0.01
2026-09-12T13:02:41,5.8,25,B5;other;worker,0.01
2026-09-12T13:03:01,6.0,25,B5;other;worker,0.0
2026-09-12T13:03:22,5.3,25,B5;other;worker,0.0
2026-09-12T13:03:42,5.2,25,B5;other;worker,0.0
2026-09-12T13:04:03,6.0,25,B5;other;worker,0.0
2026-09-12T13:04:23,5.3,25,B5;other;worker,0.0
2026-09-12T13:04:43,5.4,25,B5;other;worker,0.0
2026-09-12T13:05:04,6.0,25,B5;other;worker,0.0
2026-09-12T13:05:24,5.3,25,B5;other;worker,0.75
2026-09-12T13:05:45,5.4,22,B5;other;worker,0.54
2026-09-12T13:06:05,5.5,11,B5;other;worker,0.38
2026-09-12T13:06:25,5.1,25,B5;other;worker,0.28
2026-09-12T13:06:46,5.7,25,B5;other;worker,0.2
2026-09-12T13:07:06,5.5,25,B5;other;worker,0.14
2026-09-12T13:07:27,5.2,25,B5;other;worker,0.1
2026-09-12T13:07:47,5.6,25,B5;other;worker,0.07
2026-09-12T13:08:07,5.4,25,B5;other;worker,0.05
2026-09-12T13:08:28,5.4,25,B5;other;worker,0.03
2026-09-12T13:08:48,5.9,25,B5;other;worker,0.02
2026-09-12T13:09:09,5.7,25,B5;other;worker,0.02
2026-09-12T13:09:29,5.1,25,B5;other;worker,0.09
2026-09-12T13:09:49,5.3,25,B5;other;worker,0.06
2026-09-12T13:10:10,5.4,25,B5;other;worker,0.04
2026-09-12T13:10:30,5.4,25,B5;other;worker,0.03
2026-09-12T13:10:51,5.9,25,B5;other;worker,0.02
2026-09-12T13:11:11,5.1,24,B5;other;worker,0.02
2026-09-12T13:11:31,5.7,20,B5;other;worker,0.01
2026-09-12T13:11:52,5.9,11,B5;other;worker,0.01
2026-09-12T13:12:12,5.7,11,B5;other;worker,0.01
2026-09-12T13:12:33,5.7,25,B5;other;worker,0.0
2026-09-12T13:12:53,5.4,25,B5;other;worker,0.0
2026-09-12T13:13:13,6.2,25,B5;other;worker,0.0
2026-09-12T13:13:34,6.0,25,B5;other;worker,0.0
2026-09-12T13:13:54,5.5,25,B5;other;worker,0.0
2026-09-12T13:14:15,5.7,25,B5;other;worker,1.56
2026-09-12T13:14:35,5.7,25,B5;other;worker,1.12
2026-09-12T13:14:55,5.5,25,B5;other;worker,0.8
2026-09-12T13:15:16,5.9,25,B5;other;worker,0.57
2026-09-12T13:15:36,6.1,25,B5;other;worker,0.41
2026-09-12T13:15:57,5.3,25,B5;other;worker,0.29
2026-09-12T13:16:17,5.2,25,B5;other;worker,0.21
2026-09-12T13:16:37,5.9,25,B5;other;worker,0.15
2026-09-12T13:16:58,5.4,25,B5;other;worker,0.1
2026-09-12T13:17:18,5.4,25,B5;other;worker,0.07
2026-09-12T13:17:39,6.1,22,B5;other;worker,0.05
2026-09-12T13:17:59,5.9,12,B5;other;worker,0.04
2026-09-12T13:18:20,5.5,11,B5;other;worker,0.03
2026-09-12T13:18:40,5.7,11,B5;other;worker,0.02
2026-09-12T13:19:00,6.1,11,B5;other;worker,0.01
2026-09-12T13:19:21,5.7,8,B5;other;worker,0.01
2026-09-12T13:19:41,20.2,25,B5;other;worker,0.01
2026-09-12T13:20:01,5.3,25,B5;other;worker,0.0
2026-09-12T13:20:22,6.1,25,B5;other;worker,0.0
2026-09-12T13:20:42,5.1,25,B5;other;worker,0.0
2026-09-12T13:21:03,5.8,25,B5;other;worker,0.0
2026-09-12T13:21:23,6.0,25,B5;other;worker,0.0
2026-09-12T13:21:43,5.3,25,B5;other;worker,0.0
2026-09-12T13:22:04,5.8,25,B5;other;worker,0.0
2026-09-12T13:22:24,6.1,25,B5;other;worker,0.07
2026-09-12T13:22:45,5.6,25,B5;other;worker,0.05
2026-09-12T13:23:05,5.9,25,B5;other;worker,0.04
2026-09-12T13:23:26,5.3,25,B5;other;worker,0.03
2026-09-12T13:23:46,5.3,25,B5;other;worker,0.02
2026-09-12T13:24:06,5.7,25,B5;other;worker,0.01
2026-09-12T13:24:27,5.8,25,B5;other;worker,0.01
2026-09-12T13:24:47,5.8,8,B5;other;worker,0.01
2026-09-12T13:25:08,5.9,8,B5;other;worker,0.01
2026-09-12T13:25:28,5.3,25,B5;other;worker,2.08
2026-09-12T13:25:48,5.4,25,B5;other;worker,1.49
2026-09-12T13:26:09,6.0,25,B5;other;worker,0.98
2026-09-12T13:26:29,5.5,25,B5;other;worker,0.7
2026-09-12T13:26:50,5.4,25,B5;other;worker,0.51
2026-09-12T13:27:10,6.3,25,B5;other;worker,0.36
2026-09-12T13:27:30,5.5,25,B5;other;worker,0.26
2026-09-12T13:27:51,5.7,25,B5;other;worker,0.19
2026-09-12T13:28:11,5.3,25,B5;other;worker,0.13
2026-09-12T13:28:32,5.3,25,B5;other;worker,0.1
2026-09-12T13:28:52,5.3,25,B5;other;worker,0.07
2026-09-12T13:29:13,5.8,25,B5;other;worker,0.05
2026-09-12T13:29:33,5.4,25,B5;other;worker,0.04
2026-09-12T13:29:53,6.0,25,B5;other;worker,0.03
2026-09-12T13:30:14,5.6,25,B5;other;worker,0.02
2026-09-12T13:30:34,5.7,12,B5;other;worker,0.01
2026-09-12T13:30:55,6.5,8,B5;other;worker,0.01
2026-09-12T13:31:15,5.4,25,B5;other;worker,2.65
2026-09-12T13:31:35,5.5,25,B5;other;worker,1.98
2026-09-12T13:31:56,6.1,25,B5;other;worker,1.42
2026-09-12T13:32:16,5.4,25,B5;other;worker,1.02
2026-09-12T13:32:37,5.6,25,B5;other;worker,0.73
2026-09-12T13:32:57,5.7,25,B5;other;worker,0.52
2026-09-12T13:33:17,5.7,25,B5;other;worker,0.37
2026-09-12T13:33:38,5.5,25,B5;other;worker,0.27
2026-09-12T13:33:58,6.5,25,B5;other;worker,0.19
2026-09-12T13:34:19,5.5,25,B5;other;worker,0.14
2026-09-12T13:34:39,5.7,25,B5;other;worker,0.1
2026-09-12T13:34:59,6.1,25,B5;other;worker,0.07
2026-09-12T13:35:20,5.2,25,B5;other;worker,0.05
2026-09-12T13:35:40,5.8,25,B5;other;worker,0.03
2026-09-12T13:36:01,5.4,25,B5;other;worker,0.02
2026-09-12T13:36:21,5.4,8,B5;other;worker,0.02
2026-09-12T13:36:41,5.8,8,B5;other;worker,0.01
2026-09-12T13:37:02,5.6,25,B5;other;worker,0.01
2026-09-12T13:37:22,5.3,25,B5;other;worker,0.01
2026-09-12T13:37:43,6.0,25,B5;other;worker,0.0
2026-09-12T13:38:03,5.1,25,B5;other;worker,0.0
2026-09-12T13:38:23,5.3,25,B5;other;worker,0.0
2026-09-12T13:38:44,6.1,25,B5;other;worker,0.0
2026-09-12T13:39:04,5.1,25,B5;other;worker,0.0
2026-09-12T13:39:25,15.7,25,B5;other;worker,0.0
2026-09-12T13:39:45,5.6,25,B5;other;worker,0.0
2026-09-12T13:40:05,5.6,25,B5;other;worker,0.0
2026-09-12T13:40:26,6.1,25,B5;other;worker,0.0
2026-09-12T13:40:46,5.6,25,B5;other;worker,0.0
2026-09-12T13:41:07,5.4,25,B5;other;worker,0.0
2026-09-12T13:41:27,6.2,25,B5;other;worker,0.0
2026-09-12T13:41:48,6.4,25,B5;other;worker,0.0
2026-09-12T13:42:08,5.5,8,B5;other;worker,0.0
2026-09-12T13:42:28,6.2,8,B5;other;worker,0.0
2026-09-12T13:42:49,5.3,25,B5;other;worker,1.69
2026-09-12T13:43:09,5.2,25,B5;other;worker,1.21
2026-09-12T13:43:30,6.0,25,B5;other;worker,0.87
2026-09-12T13:43:50,5.6,25,B5;other;worker,0.62
2026-09-12T13:44:10,5.4,25,B5;other;worker,0.41
2026-09-12T13:44:31,5.5,25,B5;other;worker,0.36
2026-09-12T13:44:51,5.7,25,B5;other;worker,0.26
2026-09-12T13:45:12,6.0,25,B5;other;worker,0.18
2026-09-12T13:45:32,5.4,25,B5;other;worker,0.13
2026-09-12T13:45:52,5.2,25,B5;other;worker,0.09
2026-09-12T13:46:13,6.9,25,B5;other;worker,0.07
2026-09-12T13:46:33,5.5,25,B5;other;worker,0.05
2026-09-12T13:46:54,5.7,25,B5;other;worker,0.03
2026-09-12T13:47:14,5.6,25,B5;other;worker,0.02
2026-09-12T13:47:35,5.4,25,B5;other;worker,0.02
2026-09-12T13:47:55,5.5,15,B5;other;worker,0.01
2026-09-12T13:48:15,6.2,25,B5;other;worker,0.01
2026-09-12T13:48:36,5.5,25,B5;other;worker,0.01
2026-09-12T13:48:56,5.4,25,B5;other;worker,0.0
2026-09-12T13:49:17,5.9,25,B5;other;worker,0.0
2026-09-12T13:49:37,5.4,25,B5;other;worker,0.0
2026-09-12T13:49:57,5.2,25,B5;other;worker,2.21
2026-09-12T13:50:18,6.0,25,B5;other;worker,1.58
2026-09-12T13:50:38,5.3,25,B5;other;worker,1.13
2026-09-12T13:50:59,6.0,25,B5;other;worker,0.81
2026-09-12T13:51:19,5.6,25,B5;other;worker,0.58
2026-09-12T13:51:39,5.4,25,B5;other;worker,0.42
2026-09-12T13:52:00,5.6,25,B5;other;worker,0.3
2026-09-12T13:52:20,5.2,25,B5;other;worker,0.21
2026-09-12T13:52:41,5.6,25,B5;other;worker,0.15
2026-09-12T13:53:01,5.9,25,B5;other;worker,0.1
2026-09-12T13:53:22,5.3,22,B5;other;worker,0.07
2026-09-12T13:53:42,5.5,25,B5;other;worker,2.26
2026-09-12T13:54:02,6.3,25,B5;other;worker,1.62
2026-09-12T13:54:23,6.2,25,B5;other;worker,1.16
2026-09-12T13:54:43,5.5,25,B5;other;worker,0.83
2026-09-12T13:55:04,6.0,25,B5;other;worker,0.6
2026-09-12T13:55:24,5.3,25,B5;other;worker,2.19
2026-09-12T13:55:44,5.2,25,B5;other;worker,1.57
2026-09-12T13:56:05,5.9,25,B5;other;worker,1.13
2026-09-12T13:56:26,47.4,25,B5b;other;worker,0.81
2026-09-12T13:56:46,5.7,25,B5b;other;worker,8.39
2026-09-12T13:57:06,5.4,25,B5b;other;worker,5.53
2026-09-12T13:57:27,5.6,25,B5b;other;worker,3.96
2026-09-12T13:57:47,6.2,25,B5b;other;worker,2.84
2026-09-12T13:58:08,5.5,25,B5b;other;worker,2.03
2026-09-12T13:58:28,5.5,25,B5b;other;worker,1.46
2026-09-12T13:58:49,6.5,25,B5b;other;worker,1.04
2026-09-12T13:59:09,5.3,25,B5b;other;worker,0.75
2026-09-12T13:59:29,5.5,25,B5b;other;worker,0.54
2026-09-12T13:59:50,6.3,25,B5b;other;worker,0.38
2026-09-12T14:00:10,5.5,25,B5b;other;worker,0.28
2026-09-12T14:00:31,5.2,25,B5b;other;worker,0.2
2026-09-12T14:00:51,6.0,25,B5b;other;worker,0.14
2026-09-12T14:01:11,5.7,25,B5b;other;worker,0.1
2026-09-12T14:01:32,44.1,25,B5b;other;worker,3.58
2026-09-12T14:01:53,13.1,25,B5b;other;worker,12.75
2026-09-12T14:02:13,5.6,25,B5b;other;worker,9.14
2026-09-12T14:02:34,5.7,25,B5b;other;worker,6.55
2026-09-12T14:02:54,5.4,25,B5b;other;worker,4.69
2026-09-12T14:03:15,5.6,25,B5b;other;worker,3.36
2026-09-12T14:03:35,6.4,25,B5b;other;worker,2.41
2026-09-12T14:03:56,5.9,25,B5b;other;worker,1.73
2026-09-12T14:04:16,5.5,25,B5b;other;worker,1.24
2026-09-12T14:04:36,7.1,25,B5b;other;worker,0.89
2026-09-12T14:04:57,5.8,25,B5b;other;worker,0.63
2026-09-12T14:05:17,5.7,25,B5b;other;worker,0.42
2026-09-12T14:05:38,5.8,25,B5b;other;worker,0.3
2026-09-12T14:05:58,5.5,25,B5b;other;worker,0.21
2026-09-12T14:06:19,5.8,25,B5b;other;worker,0.15
2026-09-12T14:06:39,5.4,21,B5b;other;worker,0.11
2026-09-12T14:06:59,6.0,15,B5b;other;worker,0.08
2026-09-12T14:07:20,6.0,5,B5b;other;worker,0.06
2026-09-12T14:07:40,5.4,5,B5b;other;worker,0.04
2026-09-12T14:08:01,5.8,5,B5b;other;worker,0.03
2026-09-12T14:08:21,6.6,5,B5b;other;worker,0.02
2026-09-12T14:08:42,5.5,5,B5b;other;worker,0.01
2026-09-12T14:09:02,5.6,5,B5b;other;worker,0.01
2026-09-12T14:09:22,6.4,5,B5b;other;worker,0.01
2026-09-12T14:09:43,5.2,5,B5b;other;worker,0.01
2026-09-12T14:10:03,5.3,5,B5b;other;worker,0.0
2026-09-12T14:10:24,5.8,5,B5b;other;worker,0.0
2026-09-12T14:10:44,5.4,5,B5b;other;worker,0.0
2026-09-12T14:11:04,5.4,5,B5b;other;worker,0.0
2026-09-12T14:11:25,5.9,5,B5b;other;worker,0.0
2026-09-12T14:11:45,5.1,5,B5b;other;worker,0.0
2026-09-12T14:12:06,5.7,5,B5b;other;worker,0.0
2026-09-12T14:12:26,5.9,5,B5b;other;worker,0.0
2026-09-12T14:12:46,5.3,5,B5b;other;worker,0.0
2026-09-12T14:13:07,5.5,5,B5b;other;worker,0.0
2026-09-12T14:13:30,100.0,25,B5b;other;worker,3.76
2026-09-12T14:13:51,5.3,25,B5b;other;worker,12.24
2026-09-12T14:14:11,5.6,25,B5b;other;worker,8.77
2026-09-12T14:14:32,5.2,25,B5b;other;worker,6.28
2026-09-12T14:14:52,5.2,25,B5b;other;worker,4.5
2026-09-12T14:15:13,6.0,25,B5b;other;worker,3.23
2026-09-12T14:15:33,5.1,25,B5b;other;worker,2.13
2026-09-12T14:15:53,5.2,25,B5b;other;worker,1.52
2026-09-12T14:16:14,5.7,25,B5b;other;worker,1.09
2026-09-12T14:16:34,5.5,25,B5b;other;worker,0.78
2026-09-12T14:16:55,8.5,25,B5b;other;worker,0.56
2026-09-12T14:17:15,5.6,25,B5b;other;worker,0.4
2026-09-12T14:17:36,5.2,25,B5b;other;worker,0.29
2026-09-12T14:17:56,5.5,25,B5b;other;worker,0.21
2026-09-12T14:18:17,5.6,25,B5b;other;worker,0.15
2026-09-12T14:18:37,5.5,22,B5b;other;worker,0.11
2026-09-12T14:18:58,5.8,8,B5b;other;worker,0.08
2026-09-12T14:19:18,5.9,5,B5b;other;worker,0.05
2026-09-12T14:19:38,5.9,5,B5b;other;worker,0.04
2026-09-12T14:19:59,6.2,5,B5b;other;worker,0.03
2026-09-12T14:20:19,5.4,5,B5b;other;worker,0.02
2026-09-12T14:20:40,5.3,5,B5b;other;worker,0.01
2026-09-12T14:21:00,5.8,5,B5b;other;worker,0.01
2026-09-12T14:21:20,5.4,5,B5b;other;worker,0.01
2026-09-12T14:21:41,5.8,5,B5b;other;worker,0.0
2026-09-12T14:22:01,5.5,5,B5b;other;worker,0.0
2026-09-12T14:22:22,5.5,5,B5b;other;worker,0.0
2026-09-12T14:22:42,6.2,5,B5b;other;worker,0.0
2026-09-12T14:23:03,5.5,5,B5b;other;worker,0.0
2026-09-12T14:23:23,5.7,5,B5b;other;worker,0.0
2026-09-12T14:23:43,6.7,5,B5b;other;worker,0.0
2026-09-12T14:24:04,5.3,5,B5b;other;worker,0.0
2026-09-12T14:24:24,5.5,5,B5b;other;worker,0.0
2026-09-12T14:24:45,6.5,5,B5b;other;worker,0.0
2026-09-12T14:25:05,5.2,5,B5b;other;worker,0.0
2026-09-12T14:25:26,5.3,5,B5b;other;worker,0.0
2026-09-12T14:25:46,6.1,5,B5b;other;worker,0.0
2026-09-12T14:26:06,5.8,5,B5b;other;worker,0.0
2026-09-12T14:26:27,5.6,5,B5b;other;worker,0.0
2026-09-12T14:26:47,5.4,5,B5b;other;worker,0.0
2026-09-12T14:27:11,41.9,25,B5b;other;worker,7.01
2026-09-12T14:27:32,9.7,25,B5b;other;worker,11.97
2026-09-12T14:27:52,5.4,25,B5b;other;worker,8.57
2026-09-12T14:28:13,5.3,25,B5b;other;worker,6.14
2026-09-12T14:28:33,6.6,25,B5b;other;worker,4.4
2026-09-12T14:28:54,5.8,25,B5b;other;worker,3.15
2026-09-12T14:29:14,5.4,25,B5b;other;worker,2.08
2026-09-12T14:29:35,6.3,25,B5b;other;worker,1.49
2026-09-12T14:29:55,5.2,25,B5b;other;worker,1.07
2026-09-12T14:30:16,5.7,25,B5b;other;worker,0.77
2026-09-12T14:30:36,5.3,25,B5b;other;worker,0.55
2026-09-12T14:30:56,5.6,25,B5b;other;worker,0.47
2026-09-12T14:31:17,5.7,25,B5b;other;worker,0.34
2026-09-12T14:31:37,6.3,25,B5b;other;worker,0.24
2026-09-12T14:31:58,7.0,25,B5b;other;worker,0.17
2026-09-12T14:32:18,5.8,21,B5b;other;worker,0.12
2026-09-12T14:32:39,5.7,8,B5b;other;worker,0.09
2026-09-12T14:32:59,6.1,6,B5b;other;worker,0.06
2026-09-12T14:33:20,6.5,5,B5b;other;worker,0.04
2026-09-12T14:33:40,5.2,5,B5b;other;worker,0.03
2026-09-12T14:34:01,5.5,5,B5b;other;worker,0.02
2026-09-12T14:34:21,6.0,5,B5b;other;worker,0.02
2026-09-12T14:34:41,5.4,5,B5b;other;worker,0.01
2026-09-12T14:35:02,5.2,5,B5b;other;worker,0.01
2026-09-12T14:35:22,5.9,5,B5b;other;worker,0.01
2026-09-12T14:35:43,5.3,5,B5b;other;worker,0.0
2026-09-12T14:36:03,5.8,5,B5b;other;worker,0.0
2026-09-12T14:36:23,5.6,5,B5b;other;worker,0.0
2026-09-12T14:36:44,5.3,5,B5b;other;worker,0.0
2026-09-12T14:37:04,5.5,5,B5b;other;worker,0.0
2026-09-12T14:37:25,5.5,5,B5b;other;worker,0.0
2026-09-12T14:37:45,5.7,5,B5b;other;worker,0.0
2026-09-12T14:38:06,6.0,5,B5b;other;worker,0.0
2026-09-12T14:38:26,5.4,5,B5b;other;worker,0.0
2026-09-12T14:38:47,5.7,5,B5b;other;worker,0.0
2026-09-12T14:39:07,6.3,5,B5b;other;worker,0.0
2026-09-12T14:39:27,5.4,5,B5b;other;worker,0.0
2026-09-12T14:39:48,5.6,5,B5b;other;worker,0.0
2026-09-12T14:40:08,6.7,5,B5b;other;worker,0.0
2026-09-12T14:40:29,5.3,5,B5b;other;worker,0.0
2026-09-12T14:40:49,5.7,5,B5b;other;worker,0.0
2026-09-12T14:41:10,6.2,5,B5b;other;worker,0.0
2026-09-12T14:41:30,5.6,5,B5b;other;worker,0.0
2026-09-12T14:41:50,5.8,5,B5b;other;worker,0.0
2026-09-12T14:42:11,5.3,5,B5b;other;worker,0.0
2026-09-12T14:42:31,5.6,5,B5b;other;worker,0.0
2026-09-12T14:42:52,6.9,5,B5b;other;worker,0.0
2026-09-12T14:43:12,5.7,5,B5b;other;worker,0.0
2026-09-12T14:43:33,5.4,5,B5b;other;worker,0.0
2026-09-12T14:43:54,100.0,25,B5b;other;worker,0.0
2026-09-12T14:44:16,5.3,25,B5b;other;worker,10.78
2026-09-12T14:44:37,43.1,25,B5b;other;worker,17.43
2026-09-12T14:44:58,45.1,25,B5b;other;worker,16.73
2026-09-12T14:45:19,5.6,25,B5b;other;worker,18.53
2026-09-12T14:45:40,41.5,25,B5b;other;worker,21.74
2026-09-12T14:46:01,44.4,25,B5b;other;worker,23.7
2026-09-12T14:46:22,5.1,25,B5b;other;worker,22.33
2026-09-12T14:46:43,41.9,25,B5b;other;worker,27.74
2026-09-12T14:47:04,41.7,25,B5b;other;worker,25.69
2026-09-12T14:47:25,19.4,25,B5b;other;worker,24.14
2026-09-12T14:47:46,24.5,25,B5b;other;worker,28.15
2026-09-12T14:48:06,5.4,25,B5b;other;worker,18.56
2026-09-12T14:48:26,5.2,25,B5b;other;worker,13.3
2026-09-12T14:48:47,6.3,25,B5b;other;worker,9.53
2026-09-12T14:49:07,5.2,25,B5b;other;worker,6.83
2026-09-12T14:49:28,5.6,25,B5b;other;worker,4.89
2026-09-12T14:49:48,6.5,24,B5b;other;worker,3.5
2026-09-12T14:50:09,5.4,23,B5b;other;worker,2.51
2026-09-12T14:50:29,5.8,20,B5b;other;worker,1.8
2026-09-12T14:50:50,7.7,19,B5b;other;worker,1.29
2026-09-12T14:51:10,5.7,17,B5b;other;worker,0.92
2026-09-12T14:51:31,5.8,14,B5b;other;worker,0.66
2026-09-12T14:51:51,5.4,13,B5b;other;worker,0.44
2026-09-12T14:52:12,5.8,11,B5b;other;worker,0.31
2026-09-12T14:52:32,6.6,8,B5b;other;worker,0.22
2026-09-12T14:52:53,5.8,6,B5b;other;worker,0.16
2026-09-12T14:53:13,5.6,5,B5b;other;worker,0.12
2026-09-12T14:53:34,7.6,5,B5b;other;worker,0.08
2026-09-12T14:53:54,5.7,5,B5b;other;worker,0.06
2026-09-12T14:54:14,5.5,5,B5b;other;worker,0.04
2026-09-12T14:54:35,6.9,5,B5b;other;worker,0.03
2026-09-12T14:54:55,5.6,5,B5b;other;worker,0.02
2026-09-12T14:55:16,5.4,5,B5b;other;worker,0.02
2026-09-12T14:55:36,7.1,5,B5b;other;worker,0.01
2026-09-12T14:55:57,5.4,5,B5b;other;worker,0.01
2026-09-12T14:56:17,5.8,5,B5b;other;worker,0.01
2026-09-12T14:56:38,5.8,5,B5b;other;worker,0.0
2026-09-12T14:56:58,5.6,5,B5b;other;worker,0.0
2026-09-12T14:57:18,6.4,5,B5b;other;worker,0.0
2026-09-12T14:57:39,5.8,5,B5b;other;worker,0.0
2026-09-12T14:57:59,5.7,5,B5b;other;worker,0.0
2026-09-12T14:58:20,6.7,5,B5b;other;worker,0.0
2026-09-12T14:58:40,5.5,5,B5b;other;worker,0.0
2026-09-12T14:59:01,5.8,5,B5b;other;worker,0.0
2026-09-12T14:59:21,6.5,5,B5b;other;worker,0.0
2026-09-12T14:59:42,5.4,5,B5b;other;worker,0.0
2026-09-12T15:00:02,5.9,5,B5b;other;worker,0.0
2026-09-12T15:00:22,6.3,5,B5b;other;worker,0.0
2026-09-12T15:00:43,5.5,5,B5b;other;worker,0.0
2026-09-12T15:01:03,5.9,5,B5b;other;worker,0.0
2026-09-12T15:01:24,5.8,5,B5b;other;worker,0.0
2026-09-12T15:01:44,5.6,5,B5b;other;worker,0.0
2026-09-12T15:02:05,6.2,5,B5b;other;worker,0.0
2026-09-12T15:02:25,5.7,5,B5b;other;worker,0.0
2026-09-12T15:02:45,5.9,5,B5b;other;worker,0.0
2026-09-12T15:03:06,6.2,5,B5b;other;worker,0.0
2026-09-12T15:03:26,5.9,5,B5b;other;worker,0.0
2026-09-12T15:03:47,5.9,5,B5b;other;worker,0.0
2026-09-12T15:04:07,6.8,5,B5b;other;worker,0.0
2026-09-12T15:04:28,5.5,5,B5b;other;worker,0.0
2026-09-12T15:04:48,5.5,5,B5b;other;worker,0.0
2026-09-12T15:05:09,6.7,5,B5b;other;worker,0.0
2026-09-12T15:05:29,5.3,5,B5b;other;worker,0.0
2026-09-12T15:05:49,5.8,5,B5b;other;worker,0.0
2026-09-12T15:06:10,6.6,5,B5b;other;worker,0.0
2026-09-12T15:06:30,5.6,5,B5b;other;worker,0.0
2026-09-12T15:06:51,5.8,5,B5b;other;worker,0.0
2026-09-12T15:07:11,5.9,5,B5b;other;worker,0.06
2026-09-12T15:07:32,6.0,5,B5b;other;worker,0.04
2026-09-12T15:07:52,5.9,5,B5b;other;worker,0.03
2026-09-12T15:08:13,5.9,5,B5b;other;worker,0.02
2026-09-12T15:08:33,5.5,5,B5b;other;worker,0.02
2026-09-12T15:08:54,5.3,5,B5b;other;worker,0.01
2026-09-12T15:09:14,6.0,5,B5b;other;worker,0.01
2026-09-12T15:09:34,5.3,5,B5b;other;worker,0.01
2026-09-12T15:09:55,6.0,5,B5b;other;worker,0.0
2026-09-12T15:10:15,5.7,5,B5b;other;worker,0.0
2026-09-12T15:10:36,5.9,5,B5b;other;worker,0.0
2026-09-12T15:10:56,6.1,5,B5b;other;worker,0.0
2026-09-12T15:11:17,5.5,5,B5b;other;worker,0.0
2026-09-12T15:11:37,5.5,5,B5b;other;worker,0.0
2026-09-12T15:11:58,5.8,5,B5b;other;worker,0.0
2026-09-12T15:12:18,5.3,5,B5b;other;worker,0.0
2026-09-12T15:12:39,5.4,5,B5b;other;worker,0.0
2026-09-12T15:12:59,6.0,5,B5b;other;worker,0.0
2026-09-12T15:13:19,5.2,5,B5b;other;worker,0.0
2026-09-12T15:13:40,5.6,5,B5b;other;worker,0.0
2026-09-12T15:14:00,5.7,5,B5b;other;worker,0.0
2026-09-12T15:14:21,5.4,5,B5b;other;worker,0.0
2026-09-12T15:14:41,5.7,5,B5b;other;worker,0.0
2026-09-12T15:15:02,5.6,5,B5b;other;worker,0.0
2026-09-12T15:15:22,5.6,5,B5b;other;worker,0.0
2026-09-12T15:15:43,6.1,5,B5b;other;worker,0.0
2026-09-12T15:16:03,5.2,5,B5b;other;worker,0.0
2026-09-12T15:16:24,5.4,5,B5b;other;worker,0.0
2026-09-12T15:16:44,5.9,5,B5b;other;worker,0.0
2026-09-12T15:17:04,5.5,5,B5b;other;worker,0.0
2026-09-12T15:17:25,11.0,5,B5b;other;worker,0.0
2026-09-12T15:17:45,5.3,5,B5b;other;worker,0.0
2026-09-12T15:18:06,5.2,5,B5b;other;worker,0.0
2026-09-12T15:18:26,5.2,5,B5b;other;worker,0.0
2026-09-12T15:18:46,5.3,5,B5b;other;worker,0.0
2026-09-12T15:19:08,42.7,25,B5b;other;worker,3.12
2026-09-12T15:19:28,6.3,25,B5b;other;worker,10.1
2026-09-12T15:19:50,41.5,25,B5b;other;worker,19.21
2026-09-12T15:20:11,43.5,25,B5b;other;worker,20.07
2026-09-12T15:20:31,5.3,3,B6;other,18.8
2026-09-12T15:20:52,1.4,1,other,13.47
2026-09-12T15:21:12,2.2,1,other,9.65
2026-09-12T15:21:32,6.5,3,B2;other,6.92
